rank,country,user,affiliation,birth,rating,highest,match,win
31985,IN,pgor,University of Mumbai,1998,11,11,1,0
31985,IN,Krad_hack,,1999,11,11,1,0
31985,CN,xian142857,,,11,11,1,0
31985,JP,Doomsayer,,1999,11,11,1,0
31985,JP,nytou,,2000,11,11,2,0
31985,JP,FERRYL,,,11,11,2,0
31985,CN,CharlesFB,,2000,11,11,1,0
31985,JP,TM67,,,11,11,1,0
31985,JP,sachi_,,1997,11,11,5,0
31985,IN,ifu7,,,11,11,1,0
31985,JP,kuwagataaa,bislab,1996,11,11,1,0
31985,ID,Soreta,,2002,11,11,1,0
31985,JP,GST85,,1990,11,11,1,0
31985,TJ,Raufov_Mustafo,LFGS in Dushanbe,2004,11,11,1,0
31985,JP,inouee,,1987,11,11,2,0
31985,JP,Chromaryu,,,11,11,1,0
31985,JP,Blits,,1996,11,11,1,0
31985,JP,MiniSlime,,2003,11,11,1,0
31985,CA,wolfthread,,,11,11,2,0
31985,JP,sixTerabyte,,,11,11,1,0
31985,JP,Taillook,,1998,11,11,1,0
31985,JP,zakizaki,,1996,11,11,1,0
31985,JP,destroyer,,2000,11,11,2,0
31985,JP,FatherScorpion,,2003,11,11,1,0
31985,JP,kok0r0,,1993,11,11,2,0
31985,CN,Yukikiki,,1996,11,11,1,0
31985,JP,crosle,,1999,11,11,1,0
31985,JP,takondo,,1996,11,11,1,0
31985,IN,feed_back,,1999,11,11,2,0
31985,JP,akisusu,東京工業大学,1999,11,11,1,0
31985,JP,Teru_3,Nihon University,1998,11,11,3,0
31985,IN,gauriv_n1729,,,11,11,2,0
31985,BD,saad,,1999,11,11,2,0
31985,CN,tony_gao,,,11,11,2,0
31985,CN,WhiteCmile,,1997,11,11,1,0
31985,JP,mappoi,,1990,11,11,1,0
31985,JP,kueikar,Tokyo Denki University,1997,11,11,1,0
31985,JP,koba69835,,1992,11,11,1,0
31985,RU,Jakos,,2002,11,11,1,0
31985,JP,m041,東京電機大学,1997,11,11,2,0
31985,BD,adnan132632,,1999,11,11,2,0
31985,JP,erugu113,,1987,11,11,1,0
31985,BD,Shishir,,1999,11,11,1,0
31985,JP,Yu_ling,,1989,11,11,2,0
31985,IN,v_balloli,,1999,11,11,1,0
31985,JP,takofuz,,1995,11,11,1,0
31985,JP,KINGVOXY,全日本おもちには何もつけないで食べる委員会,,11,11,1,0
31985,CN,txy1223,,2006,11,11,1,0
31985,JP,biomath,大阪大学,1999,11,11,2,0
31985,JP,ukiyo,,,11,11,1,0
31985,JP,risk,,1997,11,11,1,0
31985,JP,Ostia,,2000,11,11,2,0
31985,JP,yamgeno,Kyoto University,1995,11,11,1,0
31985,JP,JNSY,一橋大学,,11,11,1,0
31985,JP,KojiPhys,,1991,11,11,1,0
31985,CN,SJH_AC,,2000,11,11,1,0
31985,BD,Rion_mia,,2001,11,11,2,0
31985,CN,douqing,,,11,11,1,0
31985,CN,Seekers,,,11,11,1,0
31985,JP,tkbfire,,2000,11,11,1,0
31985,JP,syubuntu,,1992,11,11,2,0
31985,JP,Erica501,,1995,11,11,1,0
31985,IN,indian,,1998,11,11,1,0
31985,VN,Azert,,2003,11,11,1,0
31985,JP,moriitkys,北海道大学,1994,11,11,2,0
31985,JP,ohuton,,,11,11,1,0
31985,JP,yuyatanaka,,1994,11,11,1,0
31985,JP,hasegit,,,11,11,1,0
31985,JP,Otkramune,名古屋大学,2000,11,11,1,0
31985,IN,rajkumar_21,Nirma University,2000,11,11,1,0
31985,CN,paget,,,11,11,1,0
32271,JP,Musasin,Tokyo Univercity of Technology,,10,10,1,0
32271,JP,kazu1049jp,電気通信大学大学院,,10,10,1,0
32271,JP,ghost7,LC,,10,10,1,0
32271,JP,kazufootball,東京農工大学,1996,10,10,1,0
32271,JP,yahumayahu,isol,,10,10,1,0
32271,JP,RkEclair,,,10,10,1,0
32271,JP,topia,waseda,,10,10,1,0
32271,JP,worst,,,10,10,2,0
32271,JP,akibamaru,,,10,10,1,0
32271,JP,xxxHAL,,1993,10,10,1,0
32271,CN,cpldhycxc,,1995,10,10,1,0
32271,JP,mittsun,,,10,10,1,0
32271,JP,kenta_29254,立命館大学,1994,10,10,1,0
32271,JP,starbox,,,10,10,1,0
32271,JP,you6802,,,10,10,1,0
32271,BD,Ashraful04855,,1994,10,10,1,0
32271,JP,masa_masa0128,Shibaura Institute of Technology,,10,10,1,0
32271,JP,keke7615,,1995,10,10,1,0
32271,JP,LaBlackLuna,,1998,10,10,1,0
32271,IS,segusegu945,,,10,10,1,0
32271,JP,mmmryhem,,1995,10,10,1,0
32271,CN,hnust_zhuminhao,湖南科技大学,1996,10,10,1,0
32271,CN,hnust_huangguanh,,1997,10,10,1,0
32271,BD,Auntor,,2000,10,10,1,0
32271,JP,rarun0705,,,10,11,3,0
32271,JP,kamefox,,,10,10,1,0
32271,JP,ys0621,,,10,10,1,0
32271,JP,jumdtw,,1998,10,10,1,0
32271,JP,Akatuki,,1999,10,10,2,0
32271,CN,idvz,,,10,10,1,0
32271,JP,wangziheng,,,10,10,1,0
32271,JP,qqq2016011109,18888646365,1900,10,10,1,0
32271,JP,dattiren,,1994,10,10,1,0
32271,JP,lessarpanda,,,10,10,1,0
32271,CN,Charlier,,,10,10,1,0
32271,IN,srirambandi,,,10,10,1,0
32271,BD,babuadam,,1994,10,10,1,0
32271,JP,tk229,,1991,10,10,1,0
32271,CN,Gideonzsd,,,10,10,1,0
32271,IN,above_you,,1997,10,10,1,0
32271,JP,Noda3,Tokyo University of Agriculture and Technology,1900,10,10,1,0
32271,CN,Atcoderc1,,,10,10,1,0
32271,KN,docodaci,,1901,10,10,1,0
32271,CN,guoyichen,,,10,10,1,0
32271,JP,Saphire,,,10,10,1,0
32271,CN,zhangjinkai,,2007,10,10,1,0
32271,CN,wangmohan2,,2004,10,10,1,0
32271,CA,korbortorissilly,,,10,10,1,0
32271,RU,evole,MSU,2002,10,10,1,0
32271,JP,shibainu11,Saitama,1993,10,10,1,0
32271,KZ,Ali197,,1997,10,10,1,0
32271,JP,shura,,1998,10,10,1,0
32271,CN,wszz,,,10,10,1,0
32271,CN,cavalry_ck,,,10,10,1,0
32271,CN,Moonfair,,,10,10,1,0
32271,MY,CHEESE_CODER,Chung Ling Private High School,2005,10,10,1,0
32271,JP,utotaka,college student,1997,10,10,1,0
32271,UA,firlbit,,,10,10,1,0
32271,JP,ababba0,,,10,10,1,0
32271,JP,nisshii0313,Tokyo University of Science,1999,10,10,1,0
32271,JP,harumaki1220,,,10,10,2,0
32271,CN,lalala,18352903903,1999,10,10,1,0
32271,JP,mulinnanfeng,,1999,10,10,2,0
32271,CN,C_CAT,,,10,10,1,0
32271,JP,shimon,,1996,10,10,2,0
32271,IN,peaceagent,,,10,10,2,0
32271,CN,Zero_no,,,10,10,1,0
32271,CN,Naon,,,10,10,1,0
32271,IN,utk_007,IIT BHU,1998,10,10,1,0
32271,CN,ttttyyyy27,,2000,10,10,1,0
32271,JP,degurechaff,,,10,10,1,0
32271,BD,zahid046,,,10,10,1,0
32271,JP,artopppod,,1991,10,10,1,0
32271,JP,wingededge287,,,10,10,1,0
32271,JP,neuralfilter,,1999,10,10,1,0
32271,CN,pangjingguang,,1998,10,10,1,0
32271,RU,vitalii888,,,10,10,1,0
32271,JP,kony,,,10,10,1,0
32271,BD,n_gauhar,,,10,10,1,0
32271,JP,numonkyabetu,,,10,10,2,0
32271,JP,Amatsuki,,1995,10,10,2,0
32271,JP,rohki,,1988,10,10,1,0
32271,CN,hnust_liuyaqin,,1999,10,10,1,0
32271,JP,ikeidanmen,京都大学,1996,10,10,1,0
32271,JP,daydreaming,大学生,1997,10,10,1,0
32271,CN,grimcake,,,10,10,1,0
32271,JP,D0000i,,1995,10,10,1,0
32271,JP,CMohamed,,1994,10,10,1,0
32271,CN,wyx_wxy,,2004,10,10,1,0
32271,CN,xiaogao,,,10,10,1,0
32271,JP,TtTTTtT,Osaka University,1994,10,10,1,0
32271,JP,AkaneSenri,,,10,10,1,0
32271,JP,Ohayosoro,,,10,10,1,0
32271,JP,burugasari,,1998,10,10,1,0
32271,ID,limitless,,,10,10,1,0
32271,BR,JoaoGustavo,,1999,10,10,1,0
32271,TW,owomisaki,,,10,10,1,0
32271,JP,hobiron5150,,1992,10,10,1,0
32271,JP,sekine,,1984,10,10,1,0
32271,JP,g_shinb,,,10,10,3,0
32271,JP,MetaKnight,,,10,10,1,0
32271,JP,seno0xff,,1989,10,10,2,0
32271,JP,kaiware,,,10,10,1,0
32271,JP,quaynst,,,10,10,1,0
32271,JP,Corbin,,1997,10,10,1,0
32271,AU,kevinShamona,,,10,10,1,0
32271,CN,ccdxc1,15993713602,1999,10,10,1,0
32271,JP,licht196,東京大学大学院,,10,10,1,0
32271,CN,fish123,university,1999,10,10,1,0
32271,CN,vainglory,,,10,10,1,0
32271,JP,jcolanz,,,10,10,1,0
32271,JP,yuukim,W-PCP,,10,10,1,0
32271,JP,yoshiyasu,W-PCP,,10,10,4,0
32271,JP,Kakeru1125,,,10,10,1,0
32271,JP,adust,うどんの会,1999,10,10,1,0
32271,KR,mook1993,,1993,10,10,1,0
32271,CN,xjzsq,,2001,10,10,1,0
32271,BD,badhon_11,,,10,10,1,0
32271,JP,sorashiro,,,10,10,1,0
32271,JP,CyberKonishi,none,1986,10,10,1,0
32271,JP,Koken,,1999,10,10,1,0
32271,IN,yellowfox,,1997,10,10,1,0
32271,JP,mfakane,,,10,10,1,0
32271,JP,Ferric_Zinker,,1993,10,10,1,0
32271,JP,kkrrw2478,,,10,10,2,0
32271,JP,koke1,,2002,10,10,1,0
32271,JP,nick109,,,10,10,2,0
32271,US,reeceyang,,,10,10,1,0
32271,JP,hidayoshi,,1997,10,10,1,0
32271,JP,kaikaikaito,,,10,10,1,0
32271,CN,liyangjie,xxxxxxx,2005,10,10,1,0
32271,JP,shisyu_gaku,,1996,10,10,1,0
32271,CN,mangoyumeng,,2006,10,10,2,0
32271,JP,sora083,,1985,10,10,1,0
32271,JP,rinrinrin2002,,2002,10,10,1,0
32271,JP,burihamachi,,1996,10,10,1,0
32271,CN,yisakefusiji,,,10,10,1,0
32271,CN,njtech1405170110,,,10,10,1,0
32271,JP,wwufoww,,1997,10,10,2,0
32271,BD,Shahriar_Anto,Chittagong University of Engineering & Technology,1999,10,10,1,0
32271,CN,wangwenhao,,,10,10,1,0
32271,BR,Angelic_Coder,,1996,10,10,1,0
32271,IN,nethish,,1999,10,10,1,0
32271,JP,jojomasanori3,株式会社　アイヴィス,1995,10,10,2,0
32271,JP,sabotenman,,,10,10,1,0
32271,CN,wo1975084322,,1998,10,10,1,0
32271,JP,lilang,,,10,10,1,0
32271,JP,snoopy,,,10,10,1,0
32271,CN,SDGH_charlse,成都treed high school,2002,10,10,1,0
32271,US,Marlov,,2004,10,10,1,0
32271,RU,Hebar,,,10,10,1,0
32271,JP,harukaze_no,,1996,10,10,2,0
32271,JP,tanigawat,,,10,10,1,0
32271,JP,persona,,1996,10,10,1,0
32271,KR,MochaLatte,,1994,10,10,1,0
32271,IN,aiml0ck,,,10,10,1,0
32271,JP,Mocha,,2006,10,10,3,0
32271,JP,lmnoon,,1994,10,10,1,0
32271,JP,bluesoda,大分工業高等専門学校,1999,10,10,1,0
32271,JP,rufy,,,10,10,2,0
32271,JP,Noa9071,,,10,10,1,0
32271,JP,wimpykid,,1996,10,10,1,0
32271,JP,potton,,1999,10,10,1,0
32271,JP,Shukugo_Joto,,,10,10,2,0
32271,JP,skobaken,,,10,10,1,0
32271,JP,Felice,明石工業高等専門学校,2002,10,10,3,0
32271,JP,Tkoutan,,2002,10,10,2,0
32271,JP,amatai,東京大学,2000,10,10,1,0
32271,JP,maipy,,1994,10,10,1,0
32271,JP,hayari,,1995,10,10,1,0
32271,JP,k7691,大阪大学,1998,10,10,2,0
32271,JP,Marcel,,1995,10,10,2,0
32271,JP,ryogam,,1997,10,10,1,0
32271,JP,yuuha,,1978,10,10,1,0
32271,JP,h1192,,2006,10,10,3,0
32271,CN,RiverCold,,1999,10,10,1,0
32271,BD,Nasim92,International University of Business Agriculture and Technology ,1997,10,10,2,0
32271,TR,metsey,,1999,10,10,1,0
32271,JP,rihito_tsuboi,,1999,10,10,2,0
32271,JP,katz007,,,10,10,1,0
32271,JP,taka0106,学生,2002,10,10,1,0
32271,JP,magq,,2003,10,10,2,0
32271,JP,Lyrise,,1992,10,10,2,0
32271,JP,ihsayabok,,1997,10,10,1,0
32271,JP,adoruq,,1981,10,10,1,0
32271,JP,Mosqueeto,,2000,10,10,1,0
32271,JP,TatsuyaNagashima,,,10,10,1,0
32271,JP,keyno,,1988,10,10,1,0
32271,JP,Beli,,1985,10,10,2,0
32271,JP,Raclett3,,2002,10,10,1,0
32271,JP,Reibits,,,10,10,1,0
32271,JP,kayaGucchi,,,10,10,1,0
32271,JP,akey,,,10,10,1,0
32271,JP,fushiming,東京大学大学院,1994,10,10,1,0
32271,JP,gotch,,1990,10,10,1,0
32271,JP,Sterrod0178,,,10,10,2,0
32271,JP,Suketoudara,,2001,10,10,1,0
32271,JP,krsp,,1988,10,10,1,0
32271,JP,mamma_ds,,1971,10,10,1,0
32271,CN,HBYANG,,,10,10,1,0
32271,JP,Neal_Carey,,1976,10,10,1,0
32271,JP,tomomasayamasaki,Aoyama Gakuin University,1996,10,10,1,0
32271,JP,KZN,,,10,10,1,0
32271,JP,ozawasan,,1988,10,10,2,0
32271,CA,Quantum999,,,10,10,1,0
32271,JP,kuroto_jp,なし,1998,10,10,2,0
32271,JP,ottiy,,2000,10,10,2,0
32271,JP,shishiku,,1997,10,10,1,0
32271,JP,shoka61,,,10,10,1,0
32271,JP,namagomi,,1988,10,10,1,0
32271,JP,kzk_4,,1995,10,10,1,0
32271,IN,xybercommander,,2001,10,10,1,0
32271,JP,ss7321,osaka medical college,1995,10,10,1,0
32271,CA,PuffyShoggoth,,2000,10,10,1,0
32271,JP,koiiin,,,10,10,1,0
32271,CN,houjianqi090316,,,10,10,1,0
32271,JP,miyalist,,1997,10,10,1,0
32271,JP,commons,,1990,10,10,3,0
32271,JP,D_rumaruma,,2000,10,10,1,0
32271,JP,kokai,,1971,10,10,2,0
32271,JP,hageron,,1999,10,10,1,0
32271,JP,Shinotani,SIT XR-Media Lab :),1997,10,10,1,0
32271,CA,bob071,,1970,10,10,1,0
32271,KR,JGKim,,1993,10,10,1,0
32271,JP,cookiencreamx,,2003,10,10,3,0
32271,JP,LEJI,,2003,10,10,1,0
32271,IN,Anusha0409,,2000,10,10,1,0
32271,JP,nonna,東京工業大学,1998,10,10,1,0
32271,JP,xeki,,1995,10,10,3,0
32271,JP,YuseiNozaki,,,10,10,1,0
32271,JP,QWERTY_KY,,1995,10,10,1,0
32271,JP,igurin,,,10,10,1,0
32271,JP,wanwan0622,,2000,10,10,2,0
32271,JP,Shiiba1212,,1994,10,10,1,0
32271,JP,hachian,,1990,10,10,1,0
32271,JP,i241241,,,10,10,2,0
32271,JP,hiru_lunch,,,10,10,1,0
32271,JP,quickf,,,10,10,1,0
32271,JP,ntk_74,,1989,10,10,1,0
32271,JP,takeko,,1999,10,10,1,0
32271,JP,yachi,,1996,10,10,1,0
32271,IN,abhi7700,,1999,10,10,1,0
32271,IN,zoe98,,1998,10,10,1,0
32271,JP,TaroHiraishi,鹿児島大学,1999,10,10,1,0
32271,JP,tonton2,近大,2000,10,10,1,0
32271,JP,Masasun,,1985,10,10,1,0
32271,JP,miwara,,1989,10,10,1,0
32271,JP,uonome,,1987,10,10,1,0
32271,BD,shoaib_ramim,,1999,10,10,1,0
32271,CN,zhaoqizhen,13585953235,2007,10,10,1,0
32271,JP,yagi3,,1987,10,10,1,0
32271,JP,seiyam,,1990,10,10,1,0
32523,JP,uji52,secret,1989,9,9,1,0
32523,JP,maytheplic,University of Tsukuba,,9,9,1,0
32523,JP,ia11078,元静岡大学情報学部,,9,9,1,0
32523,JP,Mhtsu,群馬高専,,9,9,1,0
32523,JP,neotaso,MMA,,9,9,1,0
32523,JP,mh8800,大学,,9,9,1,0
32523,JP,higeknuckle,confidential,,9,9,1,0
32523,JP,islnsd,ISL,,9,9,1,0
32523,JP,sasu_teto,,2002,9,9,1,0
32523,KR,syoo16,,,9,9,1,0
32523,JP,zuya,,,9,9,1,0
32523,JP,Alpaca_666,,1997,9,9,2,0
32523,JP,t_kengo4,,1991,9,9,1,0
32523,JP,kisimen,,1995,9,9,2,0
32523,JP,Gakki,,,9,9,1,0
32523,JP,oversleep,,1995,9,9,1,0
32523,JP,fumihumi,,1998,9,9,1,0
32523,CN,hnust_suhongyan,,,9,9,1,0
32523,JP,hiloki,,1995,9,9,1,0
32523,JP,ujiko5,,1998,9,9,1,0
32523,BD,Najat,,1993,9,9,1,0
32523,JP,ryoma,,1995,9,9,1,0
32523,CN,lqy233333,,,9,9,1,0
32523,JP,ppap,,,9,9,2,0
32523,JP,pana,,,9,9,2,0
32523,JP,kentashx,tsukuba,1996,9,9,1,0
32523,JP,knac,,,9,9,2,0
32523,JP,musui,,,9,9,1,0
32523,JP,Yanagimoto,,1996,9,9,1,0
32523,IN,gstrk,,1990,9,9,1,0
32523,VN,quanghatin,,2001,9,9,1,0
32523,KG,emirnurlanov,,2003,9,9,1,0
32523,CN,LEMON7NING,,,9,9,1,0
32523,CN,hc_ace,,1998,9,9,1,0
32523,JP,syoshizuka,,,9,9,1,0
32523,KZ,IamMurat,,,9,9,1,0
32523,AM,lolwat,,,9,9,1,0
32523,SI,AlleyCat,,,9,9,1,0
32523,JP,toppo_mount,,1999,9,9,1,0
32523,JP,runn,nittcprocon,2001,9,9,1,0
32523,CN,Alphabit,,,9,9,1,0
32523,JP,ccc4,,2004,9,9,2,0
32523,JP,koutakakaho,,1999,9,9,1,0
32523,JP,soyam,,1997,9,9,1,0
32523,JP,nshiba,,1994,9,9,1,0
32523,JP,kosasaki,,1982,9,9,1,0
32523,RU,strongr,,2002,9,9,1,0
32523,CN,yanjia,,,9,9,1,0
32523,CN,KobeSacre,,1999,9,9,1,0
32523,CN,zustz,,,9,9,1,0
32523,JP,kokoro_margin,,,9,9,1,0
32523,CN,MARIA,,,9,9,1,0
32523,JP,hk1130,,1995,9,9,2,0
32523,JP,saho,KSU,1998,9,9,1,0
32523,AR,NCT,,1999,9,9,1,0
32523,IN,bakulc,,2000,9,9,2,0
32523,CN,corason,,1996,9,9,1,0
32523,IN,Labi22,,,9,9,1,0
32523,JP,isNozo,,,9,9,1,0
32523,JP,zsig2000,,2000,9,9,1,0
32523,JP,Tzjj,18258674175,2000,9,9,1,0
32523,JP,abcd1575,,,9,9,1,0
32523,MY,Russell424,,2000,9,9,1,0
32523,CN,heqingyu,,2005,9,9,1,0
32523,JP,rabit47,,,9,9,1,0
32523,TW,Wade,,2002,9,9,1,0
32523,JP,juugaya,,1990,9,9,3,0
32523,IN,punit123,IITR,1999,9,9,1,0
32523,CN,liutao1832951887,,,9,9,1,0
32523,JP,kuplwd,,1997,9,9,1,0
32523,JP,nago,,1995,9,9,1,0
32523,JP,purewhite,,,9,9,1,0
32523,JP,moshi777,,,9,9,1,0
32523,JP,ryotarokevin,,,9,9,1,0
32523,CN,adrui,,,9,9,1,0
32523,JP,shuured,,,9,9,3,0
32523,JP,sishida,,1992,9,9,1,0
32523,CN,Eileen_guo,,,9,9,1,0
32523,JP,pk4649,世界の果て,1920,9,9,1,0
32523,IN,mohankumar_srira,SlingMedia,1994,9,9,1,0
32523,BR,Pingvn,,1999,9,9,1,0
32523,JP,Aoki2018,,,9,9,1,0
32523,IN,idkAnything,,1999,9,9,1,0
32523,JP,MiZuTaMa42,,,9,9,1,0
32523,JP,nejimawaso,onct-ict,2001,9,9,1,0
32523,JP,maitreya,,,9,9,1,0
32523,CN,zhuzichen,hesy,2004,9,9,1,0
32523,JP,tuuuuuuuuuuulip,,1999,9,9,2,0
32523,JP,Funacombu,高校,,9,9,1,0
32523,JP,kouya,NIT-OC,2002,9,9,2,0
32523,JP,MORIFUMI,,1993,9,9,2,0
32523,JP,aditya787244podd,,,9,9,2,0
32523,JP,maxkhog,,1995,9,9,1,0
32523,BD,apurba,,1994,9,9,2,0
32523,JP,soqutto259,,1992,9,9,1,0
32523,JP,ukigumo,,1994,9,9,2,0
32523,JP,hoppiece,KU,1998,9,10,4,0
32523,JP,Surpris,,1990,9,9,1,0
32523,JP,kakashi,,1986,9,9,1,0
32523,JP,Sora1269,,2002,9,9,1,0
32523,IN,Adrak,,,9,9,1,0
32523,JP,mizo,,1995,9,9,1,0
32523,JP,Chohu,,,9,9,1,0
32523,JP,Alpakaman,自宅,1990,9,9,2,0
32523,JP,infoss,,1997,9,9,1,0
32523,JP,skta3569,,1987,9,9,1,0
32523,JP,yukineko,,1997,9,9,1,0
32523,JP,Flare083,,1996,9,9,1,0
32523,JP,ytcytcytc,,2002,9,9,1,0
32523,JP,shadow418,立命館大学,1996,9,9,1,0
32523,CN,zzzcd,,,9,9,1,0
32523,JP,ficorajo,,2004,9,9,4,0
32523,CN,liushengjie1,,,9,9,1,0
32523,JP,yu_atcoder,,,9,9,1,0
32523,CN,joy0612,,,9,9,2,0
32523,JP,wangji,,1999,9,9,1,0
32523,JP,yuseisui,,,9,9,2,0
32523,IN,geekfreak,NIT Durgapur,1997,9,9,1,0
32523,BD,Crevious,,2002,9,9,1,0
32523,CN,DQs,,2000,9,9,1,0
32523,VN,LeoAslan,,,9,9,1,0
32523,JP,c57,,1997,9,9,1,0
32523,JP,haru7,IRC,2002,9,9,1,0
32523,JP,rustman,,1900,9,9,1,0
32523,JP,itomaquimaqui,,1999,9,9,1,0
32523,BD,Blackpanther1,Daffodil International University,1995,9,9,3,0
32523,CN,remes,,2004,9,9,1,0
32523,CN,wyh9297,,,9,9,1,0
32523,JP,Tsukemono,東京大学教養学部一年,2000,9,9,1,0
32523,JP,piko,NTT研究所 SIC,1993,9,9,1,0
32523,JP,hyai0323,,1989,9,9,1,0
32523,JP,imokawa,,1994,9,9,1,0
32523,RU,Andrey2401,,2003,9,9,1,0
32523,RU,MixITA,,1999,9,9,1,0
32523,JP,isiswa,YSFJH,2004,9,9,3,0
32523,JP,taitan0655,,,9,9,4,0
32523,JP,aj1m0n,CPSlab,1996,9,9,1,0
32523,JP,takumimas,,2005,9,9,2,0
32523,CN,gaoxinzhou,,,9,9,1,0
32523,JP,Ruenna,,2000,9,9,1,0
32523,JP,netanyahuyasser,,1995,9,9,1,0
32523,JP,shimamiz,nit-okinawa class of 2018,1998,9,9,1,0
32523,JP,ija,,1996,9,9,2,0
32523,JP,tamaro,,1992,9,9,1,0
32523,JP,a_saiki,,1983,9,9,1,0
32523,JP,df_53,,1996,9,9,1,0
32523,JP,fuzzy,,1987,9,9,1,0
32523,JP,atsumu,,1986,9,9,1,0
32523,JP,chatoto,,,9,9,2,0
32523,JP,takashi67,,,9,9,1,0
32523,JP,kueki,,1997,9,9,1,0
32523,CN,swaggyyxx,,2000,9,9,1,0
32523,JP,AntiqueR,Kanazawa Institute of Techology,1998,9,9,1,0
32523,JP,chanao70,,2000,9,9,1,0
32523,JP,re_n_ji,大阪府立大学,1997,9,9,1,0
32523,JP,yunolucia,Tokyo Institute of Technology,1999,9,9,1,0
32523,CN,zi_ye,,2002,9,9,1,0
32523,JP,metaena0194,,2000,9,9,3,0
32523,BR,evandron,,,9,9,1,0
32523,JP,amr_nassar,,1999,9,9,1,0
32523,KZ,sultanov_,,2005,9,9,1,0
32523,JP,jusfotr,,,9,9,1,0
32523,JP,NNANANANANA,,2017,9,9,1,0
32523,JP,MaTb3aa,,1999,9,9,1,0
32523,JP,shun95,,1995,9,9,1,0
32523,IN,betuyash,,2000,9,9,1,0
32523,JP,masa8153,,,9,9,1,0
32523,JP,maltiala,,1995,9,9,2,0
32523,JP,mimito314,,1999,9,9,1,0
32523,JP,kennek,The University of Yamaguchi,1998,9,9,1,0
32523,JP,kublab,,,9,9,1,0
32523,VN,toan0105,,2003,9,9,1,0
32523,JP,nainaistar,,1992,9,9,1,0
32523,IN,vijuAtcoder,,2000,9,9,1,0
32523,JP,kamikazu,,1996,9,9,1,0
32523,JP,zero_,,1998,9,9,1,0
32523,JP,tamuta,,1999,9,9,1,0
32523,JP,luca0tsfk,,,9,9,1,0
32523,JP,nabet,,1994,9,9,1,0
32523,JP,naitonaito,,,9,9,2,0
32523,CN,CaiCai_Pan,,1998,9,9,1,0
32523,IN,ShuklaDivy,,1997,9,9,1,0
32523,IN,supradeux,IIT Roorkee,1998,9,9,1,0
32523,JP,mendako73,,1998,9,9,1,0
32523,JP,SatsukiFlat,,2003,9,9,4,0
32523,JP,ameji,,1992,9,9,1,0
32523,JP,kato1901,,2005,9,9,5,0
32523,JP,hashikei,,2004,9,9,3,0
32523,JP,gero,,2005,9,9,2,0
32523,JP,naoto_,Toyohashi University of Technology,1996,9,9,1,0
32523,JP,takachanyade,,,9,9,3,0
32523,JP,Mandrillus,,,9,9,1,0
32523,JP,reisonn,鳥取大学　工学部,1999,9,9,1,0
32523,JP,uganda,,1997,9,9,1,0
32523,JP,simomo,,1997,9,9,1,0
32523,CH,JoMee,SOI,2001,9,9,1,0
32523,CH,meloric,,,9,9,1,0
32523,IN,gautya18,,1999,9,9,1,0
32523,JP,richinosan,none,2000,9,9,1,0
32523,JP,hrsh7th,,1988,9,9,1,0
32523,JP,kong11gorilla,yamanashi,,9,9,5,0
32523,JP,Masu5,,,9,9,2,0
32523,JP,bunooboi,,1999,9,9,1,0
32523,JP,MINEUCHI,早稲田大学,2000,9,9,1,0
32523,JP,Hanamaru,keio,1997,9,9,1,0
32523,JP,haaaydn,,1991,9,9,1,0
32523,JP,uchi_yan,,1990,9,9,1,0
32523,JP,waaks19,,1999,9,9,1,0
32523,BD,darkLuminance,,1998,9,9,1,0
32523,JP,wagaso,,,9,9,1,0
32523,JP,Enigamict,,2000,9,9,3,0
32523,TW,THE_JUN,,,9,9,1,0
32523,CN,weiyh,,2008,9,9,1,0
32523,CN,wanyichenEason,,2009,9,9,2,0
32523,JP,taco8,,,9,9,1,0
32523,JP,goneshi,明治大学,1998,9,9,1,0
32523,JP,giotto,,,9,9,1,0
32523,BD,fuadbai,,2005,9,9,2,0
32523,JP,K25980611,,2001,9,9,2,0
32523,CN,tregister,,,9,9,1,0
32523,JP,Nao_05215,,1996,9,9,1,0
32523,JP,sugasan,Jaist,1996,9,9,1,0
32523,KR,pakadopa,,2001,9,9,1,0
32523,IN,Agam,,,9,9,1,0
32523,IN,akshayshailesh,Chandigarh University,2001,9,9,1,0
32523,JP,roots3ten,,1995,9,9,2,0
32523,JP,terupon,,1996,9,9,1,0
32523,JP,Mirumiruku,,,9,9,1,0
32523,JP,Arcprm4,,1997,9,9,2,0
32523,BR,liestar,IFSul,2001,9,9,1,0
32523,JP,kaco,,1994,9,9,1,0
32523,JP,ISHIDA2025,数学科,1998,9,9,1,0
32523,JP,hiz_LGM,京都大学,2001,9,9,1,0
32523,JP,ytakenaka,神戸大学大学院,1997,9,9,1,0
32523,IN,subhro08,,1994,9,9,1,0
32523,JP,ressentiment,会社,1994,9,9,1,0
32523,VN,iqvocuc256,,2005,9,9,2,0
32523,JP,GoatSwamp,,1998,9,9,1,0
32523,JP,minemichi,university of the ryukyus,1996,9,9,1,0
32523,JP,amount,,1993,9,9,1,0
32523,JP,chont2,Tokyo Institute of Technology,1995,9,9,2,0
32523,JP,onomekaman,,1995,9,9,1,0
32523,IN,yaduveera26,,2000,9,9,1,0
32523,CN,ynyxxx,,1926,9,9,1,0
32523,JP,Suzumiyabi,Hokkaido Univ.,1996,9,9,1,0
32523,JP,chiyokun,,1993,9,9,1,0
32523,CN,max1234,,2004,9,9,1,0
32523,IN,Subhajitpaul12,,1998,9,9,1,0
32523,JP,hayatehayate,,,9,9,1,0
